My Design - Energy Use| Total,My Design - Fuel Use| Electricity: Total,My Design - Fuel Use| Natural Gas: Total,My Design - End Use| Electricity: Heating,My Design - End Use| Electricity: Heating Heat Pump Backup,My Design - End Use| Electricity: Heating Fans/Pumps,My Design - End Use| Electricity: Cooling,My Design - End Use| Electricity: Cooling Fans/Pumps,My Design - End Use| Electricity: Lighting Interior,My Design - End Use| Electricity: Lighting Exterior,My Design - End Use| Electricity: Mech Vent,My Design - End Use| Electricity: Refrigerator,My Design - End Use| Electricity: Dishwasher,My Design - End Use| Electricity: Clothes Washer,My Design - End Use| Electricity: Clothes Dryer,My Design - End Use| Electricity: Range/Oven,My Design - End Use| Electricity: Television,My Design - End Use| Electricity: Plug Loads,My Design - End Use| Natural Gas: Hot Water,My Design - Emissions| CO2e: BEopt: Total,My Design - Emissions| CO2e: BEopt: Electricity: Total,My Design - Emissions| CO2e: BEopt: Natural Gas: Total,My Design - Emissions| CO2e: BEopt: Electricity: Heating,My Design - Emissions| CO2e: BEopt: Electricity: Heating Heat Pump Backup,My Design - Emissions| CO2e: BEopt: Electricity: Heating Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Cooling,My Design - Emissions| CO2e: BEopt: Electricity: Cooling Fans/Pumps,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Interior,My Design - Emissions| CO2e: BEopt: Electricity: Lighting Exterior,My Design - Emissions| CO2e: BEopt: Electricity: Mech Vent,My Design - Emissions| CO2e: BEopt: Electricity: Refrigerator,My Design - Emissions| CO2e: BEopt: Electricity: Dishwasher,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Washer,My Design - Emissions| CO2e: BEopt: Electricity: Clothes Dryer,My Design - Emissions| CO2e: BEopt: Electricity: Range/Oven,My Design - Emissions| CO2e: BEopt: Electricity: Television,My Design - Emissions| CO2e: BEopt: Electricity: Plug Loads,My Design - Emissions| CO2e: BEopt: Natural Gas: Hot Water,My Design - Hot Water| Clothes Washer,My Design - Hot Water| Dishwasher,My Design - Hot Water| Fixtures,My Design - Hot Water| Distribution Waste,My Design - Load| Heating: Delivered,My Design - Load| Cooling: Delivered,My Design - Load| Hot Water: Delivered,My Design - Component Load| Heating: Roofs,My Design - Component Load| Heating: Ceilings,My Design - Component Load| Heating: Walls,My Design - Component Load| Heating: Doors,My Design - Component Load| Heating: Windows,My Design - Component Load| Heating: Slabs,My Design - Component Load| Heating: Internal Mass,My Design - Component Load| Heating: Infiltration,My Design - Component Load| Heating: Mechanical Ventilation,My Design - Component Load| Heating: Ducts,My Design - Component Load| Heating: Internal Gains,My Design - Component Load| Cooling: Roofs,My Design - Component Load| Cooling: Ceilings,My Design - Component Load| Cooling: Walls,My Design - Component Load| Cooling: Doors,My Design - Component Load| Cooling: Windows,My Design - Component Load| Cooling: Slabs,My Design - Component Load| Cooling: Internal Mass,My Design - Component Load| Cooling: Infiltration,My Design - Component Load| Cooling: Natural Ventilation,My Design - Component Load| Cooling: Mechanical Ventilation,My Design - Component Load| Cooling: Ducts,My Design - Component Load| Cooling: Internal Gains,My Design - Unmet Hours| Heating,My Design - Unmet Hours| Cooling,My Design - Temperature| Attic - Unvented,My Design - Temperature| Living Space,My Design - Temperature| Heating Setpoint,My Design - Temperature| Cooling Setpoint,My Design - Airflow| Infiltration,My Design - Airflow| Mechanical Ventilation,My Design - Airflow| Natural Ventilation,My Design - Weather| Drybulb Temperature,My Design - Weather| Wetbulb Temperature,My Design - Weather| Relative Humidity,My Design - Weather| Wind Speed,My Design - Weather| Diffuse Solar Radiation,My Design - Weather| Direct Solar Radiation
4.62,0.92,1.49,0.12,0,0.01,0,0,0.18,0.01,0.02,0.06,0.01,0.01,0.09,0.11,0.08,0.22,1.49,0.69527,0.4763,0.21898,0.06261,0,0.00661,0,0,0.09579,0.00744,0.00898,0.02937,0.00498,0.00297,0.04446,0.05761,0.04185,0.11363,0.21898,0.13,0.1,0.98,0.35,1.36,0,0.99,0.16,-0.34,0.97,0.06,-4.46,3.48,1.43,1.03,1.27,0.12,-2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.64,72,72,74,44.55,54.99,0,51.08,39.12,30,17.22,45.01,207
4.98,1.02,1.5,0.07,0,0.01,0,0,0.24,0.02,0.02,0.06,0.01,0.01,0.08,0.18,0.09,0.24,1.5,0.74917,0.52849,0.22068,0.03454,0,0.0036,0,0,0.12452,0.00947,0.00898,0.03204,0.00642,0.00291,0.04365,0.09392,0.04534,0.1231,0.22068,0.13,0.13,1.28,0.45,0.76,0,1.26,0.12,-0.28,0.7,0.06,-3.69,3.39,1.14,1.04,1.14,0.09,-2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.45,72,72,74,50.09,54.89,0,53.06,40.58,30,19.69,34.55,175.62
5.19,1.08,1.51,0.07,0,0.01,0,0,0.32,0.02,0.02,0.06,0.02,0.01,0.08,0.14,0.09,0.24,1.51,0.78159,0.55989,0.22171,0.03755,0,0.00394,0,0,0.16475,0.01082,0.00898,0.03338,0.0114,0.00291,0.04123,0.07326,0.04621,0.12547,0.22171,0.13,0.23,1.38,0.49,0.82,0,1.41,0.06,-0.22,0.4,0.06,-1.77,2.95,0.49,0.97,1.2,0.05,-3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.88,72,72,74,43.91,54.59,0,51.98,40.55,34,17.22,22.51,117.61
7.06,1.19,3.01,0.18,0,0.02,0,0,0.39,0.02,0.02,0.06,0.03,0.01,0.08,0.07,0.08,0.23,3.01,1.05906,0.61501,0.44406,0.09321,0,0.00992,0,0,0.20115,0.01149,0.00898,0.03204,0.01455,0.00291,0.04123,0.03757,0.04359,0.11837,0.44406,0.13,0.3,1.38,0.49,2.01,0,1.45,-0.02,-0.18,0.13,0.06,1.47,2.12,-0.6,1.04,1.33,0.06,-3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.1,72,72,74,42.76,54.59,0,50,39.41,36,16.11,9.19,17.43
5.98,1.31,1.51,0.33,0,0.03,0,0,0.41,0.02,0.02,0.06,0.02,0.01,0.08,0.04,0.08,0.21,1.51,0.90132,0.67963,0.22169,0.17013,0,0.01569,0,0,0.21073,0.01183,0.00898,0.03138,0.01179,0.00291,0.04203,0.02192,0.04098,0.11127,0.22169,0.13,0.24,1.38,0.49,3.09,0,1.41,-0.05,-0.04,0.43,0.07,2.67,1.82,-1.15,1.05,1.46,0.14,-3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.51,72,72,74,39.54,54.69,0,48.02,38.4,39,13.87,0,0
6.02,1.32,1.5,0.47,0,0.05,0,0,0.29,0.02,0.02,0.06,0.02,0.01,0.08,0.03,0.08,0.21,1.5,0.90724,0.68591,0.22133,0.24327,0,0.02399,0,0,0.15134,0.01099,0.00898,0.03071,0.00878,0.00279,0.04365,0.01565,0.03923,0.10653,0.22133,0.12,0.18,1.35,0.48,4.61,0,1.34,-0.04,0.14,1.09,0.09,2.85,1.68,-1.29,1.2,1.59,0.22,-2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.87,72,72,74,41.37,54.89,0,46.04,37.65,44,13.87,0,0
5.98,1.32,1.49,0.66,0,0.07,0,0,0.15,0.02,0.02,0.06,0.01,0,0.07,0.02,0.07,0.18,1.49,0.90119,0.68237,0.21882,0.33973,0,0.03537,0,0,0.07663,0.00947,0.00898,0.02937,0.00577,0.0019,0.03557,0.01002,0.03487,0.09469,0.21882,0.08,0.12,0.95,0.34,6.52,0,0.94,-0.03,0.27,1.87,0.1,3.12,1.51,-1.41,1.33,1.76,0.34,-2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.37,72,72,74,40.81,53.88,0,42.98,36.49,53,11.63,0,0
6.7,1.53,1.47,0.98,0,0.11,0,0,0.07,0.02,0.02,0.05,0.01,0,0.04,0.01,0.06,0.16,1.47,1.01073,0.79361,0.21711,0.50951,0,0.05736,0,0,0.03448,0.00794,0.00898,0.02737,0.00406,0.00101,0.0194,0.00689,0.03139,0.08522,0.21711,0.04,0.08,0.69,0.24,8.48,0,0.67,-0.01,0.38,2.56,0.11,3.41,1.4,-1.42,1.61,1.88,0.49,-1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.09,72,72,74,44.56,51.88,0,39.92,35.08,62,11.63,0,0
7.2,1.68,1.46,1.17,0,0.14,0,0,0.04,0.01,0.02,0.05,0,0,0.02,0.01,0.06,0.16,1.46,1.08754,0.87243,0.21511,0.60834,0,0.07033,0,0,0.02299,0.00676,0.00898,0.0267,0.00197,0.00054,0.00808,0.00438,0.03051,0.08286,0.21511,0.02,0.04,0.36,0.13,9.89,0,0.35,0.02,0.46,3.23,0.12,3.56,1.37,-1.3,1.66,1.95,0.65,-1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.94,72,72,74,42.98,50.48,0,37.94,33.95,67,8.05,0,0
6.1,1.79,0,1.3,0,0.15,0,0,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.06,0.15,0,0.92751,0.92751,0,0.67147,0,0.07816,0,0,0.01916,0.00625,0.00898,0.02604,0.00092,0.00042,0.00485,0.00438,0.02877,0.07812,0,0.02,0.02,0.16,0.06,10.99,0,0.16,0.05,0.53,3.81,0.12,3.59,1.36,-1.16,1.75,1.93,0.77,-1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.79,72,72,74,45.42,50.08,0,37.94,33.95,67,10.29,0,0
6.43,1.88,0,1.39,0,0.16,0,0,0.04,0.01,0.02,0.05,0,0,0.01,0,0.05,0.15,0,0.97678,0.97678,0,0.72211,0,0.08462,0,0,0.01916,0.00625,0.00898,0.02537,0.00066,0.00024,0.00323,0.0025,0.0279,0.07576,0,0.01,0.01,0.1,0.03,11.79,0,0.1,0.08,0.57,4.29,0.13,3.6,1.36,-1.02,1.69,1.98,0.86,-1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.68,72,72,74,42.66,49.88,0,37.04,33.14,67,5.82,0,0
7.95,1.9,1.45,1.42,0,0.17,0,0,0.04,0.01,0.02,0.05,0,0,0,0,0.05,0.14,1.45,1.20106,0.98712,0.21394,0.73715,0,0.08605,0,0,0.01916,0.00592,0.00898,0.0247,0.00039,0.00024,0.00162,0.0025,0.02703,0.07339,0.21394,0.01,0.01,0.16,0.06,12.24,0,0.15,0.11,0.61,4.65,0.13,3.5,1.37,-0.87,1.61,1.92,0.92,-1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.6,72,72,74,41.75,49.68,0,37.94,33.7,65,5.82,0,0
6.69,1.96,0,1.46,0,0.17,0,0,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.15,0,1.01705,1.01705,0,0.75637,0,0.0886,0,0,0.02107,0.00592,0.00898,0.02403,0.00039,0.00042,0.00323,0.00438,0.0279,0.07576,0,0.02,0.01,0.46,0.16,12.57,0,0.41,0.14,0.63,4.91,0.13,3.4,1.4,-0.74,1.61,1.86,0.96,-1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.53,72,72,74,43.1,49.88,0,39.02,34.93,67,9.17,0,0
9.85,2,3.02,1.46,0,0.17,0,0,0.07,0.01,0.02,0.05,0,0,0.01,0.01,0.06,0.15,3.02,1.48309,1.03852,0.44457,0.75534,0,0.0885,0,0,0.03448,0.00659,0.00898,0.02403,0.00131,0.00065,0.00485,0.00689,0.02877,0.07812,0.44457,0.03,0.03,1.71,0.6,12.58,0,1.49,0.17,0.64,5.06,0.12,3.22,1.45,-0.58,1.45,1.81,0.99,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.55,72,72,74,40.15,50.08,0,39.92,35.87,68,6.93,0,0
10.71,1.8,4.57,1.18,0,0.13,0,0,0.11,0.01,0.02,0.05,0.01,0,0.02,0.03,0.06,0.17,4.57,1.60598,0.93245,0.67353,0.6135,0,0.06733,0,0,0.05747,0.00744,0.00898,0.02537,0.00262,0.00131,0.01293,0.01565,0.03226,0.08759,0.67353,0.06,0.05,3.87,1.37,12.27,0,3.37,0.2,0.66,5.13,0.12,2.76,1.57,-0.34,1.37,1.72,0.99,-1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.61,72,72,74,40.78,51.08,0,42.08,37.13,63,10.29,4.75,4.44
9.58,1.81,3.41,1.09,0,0.12,0,0,0.14,0.01,0.02,0.05,0.01,0.01,0.05,0.05,0.07,0.19,3.41,1.44043,0.9379,0.50253,0.56618,0,0.06113,0,0,0.0728,0.00693,0.00898,0.0267,0.00406,0.00291,0.02587,0.0263,0.03662,0.09943,0.50253,0.13,0.08,3.84,1.35,11.43,0,3.41,0.23,0.66,5.12,0.11,1.84,1.76,0,1.2,1.65,0.94,-2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.7,72,72,74,38.2,52.68,0,44.06,38.15,58,10.29,24.09,3.17
10.62,1.73,4.72,0.97,0,0.1,0,0,0.15,0.01,0.02,0.05,0.01,0.01,0.07,0.06,0.07,0.2,4.72,1.59125,0.89627,0.69499,0.50396,0,0.05334,0,0,0.07854,0.00524,0.00898,0.02737,0.0076,0.00434,0.0388,0.0288,0.03749,0.1018,0.69499,0.19,0.16,3.11,1.1,10.25,0,2.88,0.27,0.67,5.03,0.1,-0.07,2.11,0.53,1.09,1.58,0.87,-1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.96,72,72,74,37.6,54.28,0,46.04,39.25,54,11.63,60.55,15.53
8.26,1.51,3.09,0.75,0,0.08,0,0,0.15,0.01,0.02,0.05,0.02,0.01,0.11,0.06,0.07,0.2,3.09,1.24054,0.78501,0.45553,0.38818,0,0.03978,0,0,0.07854,0.00423,0.00898,0.02737,0.00852,0.00511,0.05497,0.03006,0.03749,0.1018,0.45553,0.22,0.18,2.43,0.86,7.85,0,2.32,0.33,0.7,4.87,0.08,-3.91,2.95,1.51,0.93,1.5,0.77,-1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.47,72,72,74,35.01,56.29,0,48.02,39.26,44,11.63,72.59,138.53
7.34,1.26,3.06,0.51,0,0.05,0,0,0.14,0.01,0.02,0.05,0.01,0.01,0.12,0.05,0.07,0.2,3.06,1.1009,0.65084,0.45006,0.267,0,0.02843,0,0,0.07471,0.00406,0.00898,0.0267,0.00734,0.00499,0.06305,0.0263,0.03749,0.1018,0.45006,0.22,0.15,1.97,0.69,5.84,0,1.91,0.31,0.47,3.82,0.07,-3.82,2.86,1.39,0.73,1.33,0.58,-1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.02,72,72,74,31.67,57.29,0,51.08,42.27,47,11.63,64.98,155.01
5.13,1.06,1.51,0.33,0,0.03,0,0,0.14,0.01,0.02,0.05,0.01,0.01,0.13,0.06,0.07,0.2,1.51,0.77257,0.55015,0.22242,0.17162,0,0.01786,0,0,0.07088,0.00406,0.00898,0.0267,0.00629,0.00446,0.06548,0.03131,0.03836,0.10416,0.22242,0.2,0.13,1.54,0.54,3.81,0,1.52,0.3,0.26,2.76,0.05,-4.44,3.1,1.57,0.57,1.14,0.42,-1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.73,72,72,74,28.72,57.59,0,53.96,43.65,42,11.63,71.96,207.95
4.74,0.95,1.49,0.23,0,0.02,0,0,0.13,0.01,0.02,0.05,0.01,0.01,0.12,0.07,0.08,0.21,1.49,0.7132,0.49319,0.22001,0.11984,0,0.01235,0,0,0.06897,0.00439,0.00898,0.02804,0.00537,0.00398,0.05982,0.03569,0.03923,0.10653,0.22001,0.17,0.11,1.12,0.39,2.67,0,1.13,0.25,-0.07,1.6,0.04,-3.25,2.93,1.28,0.56,1.06,0.27,-2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.43,72,72,74,29.92,56.89,0,55.04,43.9,39,12.75,42.16,274.2
5.3,0.84,2.43,0.16,0,0.02,0,0,0.13,0.01,0.02,0.05,0.01,0.01,0.1,0.06,0.08,0.21,2.43,0.79383,0.43645,0.35737,0.08089,0,0.00827,0,0,0.06705,0.0049,0.00898,0.02804,0.00603,0.00357,0.05416,0.0288,0.03923,0.10653,0.35737,0.16,0.12,0.95,0.34,1.81,0,0.99,0.21,-0.34,0.93,0.04,-3.16,3.03,1.31,0.56,0.99,0.19,-1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.16,72,72,74,31.6,56.19,0,55.94,43.34,33,13.87,64.03,231.41
3,0.72,0.55,0.05,0,0,0,0,0.14,0.01,0.02,0.05,0.01,0.01,0.09,0.07,0.07,0.2,0.55,0.45376,0.37322,0.08055,0.02559,0,0.00257,0,0,0.07088,0.00524,0.00898,0.02804,0.00472,0.00291,0.04608,0.03569,0.03836,0.10416,0.08055,0.13,0.1,0.85,0.3,0.58,0,0.87,0.18,-0.45,0.75,0.03,-4.58,3.51,1.72,0.42,0.85,0.12,-2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.89,72,72,74,27.57,55.19,0,57.92,43.7,28,12.75,30.11,299.25
3.82,0.68,1.48,0,0,0,0,0,0.15,0.01,0.02,0.05,0.01,0.01,0.1,0.05,0.08,0.21,1.48,0.57297,0.35474,0.21823,0,0,0,0,0,0.07854,0.00592,0.00898,0.02737,0.00498,0.00309,0.04931,0.02755,0.04011,0.1089,0.21823,0.14,0.1,0.82,0.29,0,0,0.85,0.15,-0.58,0.47,0.03,-5.47,3.8,1.96,0.4,0.91,0.04,-2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.23,72.21,72,74,23.87,55.59,0,57.02,43.27,29,10.29,24.41,293.86
4.17,0.79,1.49,0,0,0,0,0,0.18,0.01,0.02,0.06,0.01,0.01,0.09,0.11,0.08,0.22,1.49,0.62615,0.40707,0.21908,0,0,0,0,0,0.09579,0.00744,0.00898,0.02937,0.00498,0.00297,0.04446,0.05761,0.04185,0.11363,0.21908,0.13,0.1,0.98,0.35,0,0,0.99,0.12,-0.59,0.13,0.04,-5.83,4.18,2.01,0.45,0.86,0,-2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.63,72.87,72,74,27.82,54.99,0,57.92,43.01,25,12.75,21.24,283.71
6.22,0.95,3,0,0,0,0,0,0.24,0.02,0.02,0.06,0.01,0.01,0.08,0.18,0.09,0.24,3,0.9319,0.49035,0.44154,0,0,0,0,0,0.12452,0.00947,0.00898,0.03204,0.00642,0.00291,0.04365,0.09392,0.04534,0.1231,0.44154,0.13,0.13,1.28,0.45,0,0,1.26,0.09,-0.47,-0.13,0.04,-5.19,4.2,2.19,0.49,0.95,0,-2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9,73.5,72,74,27.21,54.89,0,57.02,41.93,23,11.63,16.8,261.84
4.92,1,1.5,0,0,0,0,0,0.32,0.02,0.02,0.06,0.02,0.01,0.08,0.14,0.09,0.24,1.5,0.73997,0.5184,0.22157,0,0,0,0,0,0.16475,0.01082,0.00898,0.03338,0.0114,0.00291,0.04123,0.07326,0.04621,0.12547,0.22157,0.13,0.23,1.37,0.48,0,0,1.4,0.05,-0.33,-0.46,0.05,-3.59,3.96,1.9,0.59,1.17,0,-3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.79,73.61,72,74,27.37,54.59,0,53.96,39.59,22,9.17,13,207.95
5.05,1.04,1.51,0.05,0,0,0,0,0.39,0.02,0.02,0.06,0.03,0.01,0.08,0.07,0.08,0.23,1.51,0.75973,0.5378,0.22193,0.02592,0,0,0,0,0.20115,0.01149,0.00898,0.03204,0.01455,0.00291,0.04123,0.03757,0.04359,0.11837,0.22193,0.13,0.3,1.38,0.49,0,0,1.44,-0.05,-0.32,-1.03,0.06,0.44,2.89,0.47,0.87,1.55,0,-3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.13,72.72,72,74,31.73,54.59,0,48.02,36.84,30,6.93,6.66,66.89
6.52,1.03,3.01,0.07,0,0,0,0,0.41,0.02,0.02,0.06,0.02,0.01,0.08,0.04,0.08,0.21,3.01,0.97637,0.53285,0.44352,0.03775,0,0.00128,0,0,0.21073,0.01183,0.00898,0.03138,0.01179,0.00291,0.04203,0.02192,0.04098,0.11127,0.44352,0.13,0.24,1.38,0.48,0.26,0,1.41,-0.14,-0.27,-1.17,0.07,2.73,2.08,-0.97,0.8,1.5,0,-3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.04,72,72,74,29.99,54.69,0,48.02,36.84,30,5.82,0,0
5.38,1.14,1.5,0.3,0,0.03,0,0,0.29,0.02,0.02,0.06,0.02,0.01,0.08,0.03,0.08,0.21,1.5,0.81124,0.59002,0.22123,0.15664,0,0.01472,0,0,0.15134,0.01099,0.00898,0.03071,0.00878,0.00279,0.04365,0.01565,0.03923,0.10653,0.22123,0.12,0.18,1.34,0.47,2.68,0,1.34,-0.17,-0.1,-0.46,0.08,3.18,1.65,-1.79,1.18,1.85,0.02,-2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.68,72,72,74,35.12,54.89,0,42.08,35.14,49,4.7,0,0
5.53,1.19,1.49,0.54,0,0.06,0,0,0.15,0.02,0.02,0.06,0.01,0,0.07,0.02,0.07,0.18,1.49,0.83373,0.61498,0.21875,0.27836,0,0.02936,0,0,0.07663,0.00947,0.00898,0.02937,0.00577,0.0019,0.03557,0.01002,0.03487,0.09469,0.21875,0.08,0.12,0.95,0.34,4.49,0,0.94,-0.17,0.09,0.69,0.1,3.38,1.33,-2.22,1.43,2.01,0.19,-2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.84,72,72,74,38.33,53.88,0,39.02,33.37,55,3.36,0,0
5.67,1.23,1.47,0.72,0,0.08,0,0,0.07,0.02,0.02,0.05,0.01,0,0.04,0.01,0.06,0.16,1.47,0.85514,0.63808,0.21706,0.37106,0,0.04028,0,0,0.03448,0.00794,0.00898,0.02737,0.00406,0.00101,0.0194,0.00689,0.03139,0.08522,0.21706,0.04,0.08,0.69,0.24,6.16,0,0.67,-0.14,0.4,1.84,0.11,3.17,1.21,-2.24,1.44,1.94,0.33,-1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.14,72,72,74,38.69,51.88,0,39.02,33.37,55,0,0,0
4.93,1.45,0,0.96,0,0.11,0,0,0.04,0.01,0.02,0.05,0,0,0.02,0.01,0.06,0.16,0,0.7497,0.7497,0,0.49885,0,0.05708,0,0,0.02299,0.00676,0.00898,0.0267,0.00197,0.00054,0.00808,0.00438,0.03051,0.08286,0,0.02,0.04,0.36,0.13,7.94,0,0.35,-0.08,0.57,2.94,0.12,3.21,1.17,-1.99,1.48,1.88,0.47,-1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.6,72,72,74,39.82,50.48,0,39.02,35.31,70,4.7,0,0
6.64,1.52,1.45,1.06,0,0.12,0,0,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.06,0.15,1.45,1.00223,0.78821,0.21402,0.54826,0,0.06207,0,0,0.01916,0.00625,0.00898,0.02604,0.00092,0.00042,0.00485,0.00438,0.02877,0.07812,0.21402,0.02,0.02,0.16,0.06,9.18,0,0.16,-0.02,0.66,3.68,0.12,3.18,1.18,-1.7,1.43,1.81,0.62,-1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.45,72,72,74,39.47,50.08,0,39.92,35.08,62,5.82,0,0
4.82,1.41,0,0.98,0,0.11,0,0,0.04,0.01,0.02,0.05,0,0,0.01,0,0.05,0.15,0,0.7325,0.7325,0,0.50722,0,0.05524,0,0,0.01916,0.00625,0.00898,0.02537,0.00066,0.00024,0.00323,0.0025,0.0279,0.07576,0,0.01,0.01,0.1,0.03,9.92,0,0.1,0.03,0.69,4.14,0.12,3.05,1.23,-1.38,1.34,1.74,0.72,-1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.42,72,72,74,38.35,49.88,0,41,35.48,58,5.82,0,0
4.99,1.46,0,1.03,0,0.11,0,0,0.04,0.01,0.02,0.05,0,0,0,0,0.05,0.14,0,0.75814,0.75814,0,0.53564,0,0.05858,0,0,0.01916,0.00592,0.00898,0.0247,0.00039,0.00024,0.00162,0.0025,0.02703,0.07339,0,0.01,0.01,0.16,0.06,10.51,0,0.15,0.07,0.68,4.39,0.11,3.05,1.25,-1.14,1.31,1.73,0.77,-1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.4,72,72,74,37.51,49.68,0,41,35.48,58,3.36,0,0
7.31,1.71,1.46,1.24,0,0.14,0,0,0.04,0.01,0.02,0.05,0,0,0.01,0.01,0.05,0.15,1.46,1.10389,0.8884,0.21549,0.64336,0,0.07296,0,0,0.02107,0.00592,0.00898,0.02403,0.00039,0.00042,0.00323,0.00438,0.0279,0.07576,0.21549,0.02,0.01,0.46,0.16,11.13,0,0.41,0.1,0.68,4.52,0.11,3.13,1.26,-0.95,1.39,1.81,0.81,-1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.4,72,72,74,38.35,49.88,0,39.92,34.41,57,0,0,0
8.23,1.97,1.51,1.43,0,0.17,0,0,0.07,0.01,0.02,0.05,0,0,0.01,0.01,0.06,0.15,1.51,1.24399,1.02179,0.2222,0.73989,0,0.08722,0,0,0.03448,0.00659,0.00898,0.02403,0.00131,0.00065,0.00485,0.00689,0.02877,0.07812,0.2222,0.03,0.03,1.71,0.6,12.02,0,1.49,0.13,0.69,4.62,0.12,3.45,1.23,-0.87,1.6,1.93,0.87,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.38,72,72,74,41.62,50.08,0,37.94,34.33,70,5.82,0,0
11.99,2.11,4.79,1.45,0,0.17,0,0,0.11,0.01,0.02,0.05,0.01,0,0.02,0.03,0.06,0.17,4.79,1.79926,1.09386,0.7054,0.75254,0,0.0897,0,0,0.05747,0.00744,0.00898,0.02537,0.00262,0.00131,0.01293,0.01565,0.03226,0.08759,0.7054,0.06,0.05,3.86,1.36,11.99,0,3.36,0.16,0.71,4.83,0.12,2.99,1.37,-0.63,1.46,1.91,0.95,-1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.49,72,72,74,39.23,51.08,0,39.02,36.07,76,3.36,4.44,3.17
10.68,1.73,4.79,1.02,0,0.11,0,0,0.14,0.01,0.02,0.05,0.01,0.01,0.05,0.05,0.07,0.19,4.79,1.60114,0.89504,0.7061,0.52745,0,0.057,0,0,0.0728,0.00693,0.00898,0.0267,0.00406,0.00291,0.02587,0.0263,0.03662,0.09943,0.7061,0.13,0.08,3.83,1.35,10.52,0,3.4,0.22,0.81,5.2,0.12,0.46,1.89,0.12,1.13,1.72,0.95,-2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.66,72,72,74,34.78,52.68,0,42.98,37.93,63,4.7,28.53,43.11
9.76,1.48,4.72,0.75,0,0.08,0,0,0.15,0.01,0.02,0.05,0.01,0.01,0.07,0.06,0.07,0.2,4.72,1.46064,0.76584,0.6948,0.3872,0,0.03968,0,0,0.07854,0.00524,0.00898,0.02737,0.0076,0.00434,0.0388,0.0288,0.03749,0.1018,0.6948,0.19,0.16,3.12,1.1,7.83,0,2.87,0.3,0.86,5.29,0.1,-3.78,2.78,1.2,0.75,1.45,0.8,-1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.98,72,72,74,28.3,54.28,0,48.02,40.59,52,3.36,36.45,170.86
